Model_simple,Model,Engine_Capacity,Transmission,Fuel_Type,Mileage,Price,Age
Alto,ALTO SPORT,800,MANUAL,PETROL,105000,2550000,8
Every,EVERY,650,AUTOMATIC,PETROL,119000,3850000,9
Estilo,ESTILO VXI,1000,MANUAL,PETROL,134000,3250000,12
Every,EVERY,650,AUTOMATIC,PETROL,16000,4475000,5
Alto,ALTO LXI,800,MANUAL,PETROL,21514,2550000,9
Alto,ALTO K10 LXI,800,MANUAL,PETROL,83080,2025000,13
Alto,ALTO LXI,800,MANUAL,PETROL,78000,2550000,7
Maruti,MARUTI 800,800,MANUAL,PETROL,86570,1380000,18
A Star,A STAR VXI,1000,MANUAL,PETROL,156000,2850000,12
Every,EVERY,650,AUTOMATIC,PETROL,198000,2350000,23
Alto,ALTO VXI,800,MANUAL,DIESEL,93000,2550000,9
Aerio,AERIO ,1500,AUTOMATIC,PETROL,158000,2795000,17
Alto,ALTO SPORT,800,MANUAL,DIESEL,21514,2550000,9
A Star,A STAR VXI,998,MANUAL,PETROL,104000,2830000,12
Alto,ALTO VXI,800,MANUAL,PETROL,64563,2545000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,69000,1300000,18
Liana,LIANA,1300,AUTOMATIC,PETROL,220511,2450000,20
Every,EVERY,650,AUTOMATIC,PETROL,65000,2230000,21
Maruti,MARUTI 800,800,MANUAL,PETROL,68000,1625000,13
Every,EVERY,660,MANUAL,PETROL,200000,1970000,19
Every,EVERY,650,AUTOMATIC,PETROL,68600,4500000,7
Every,EVERY,657,AUTOMATIC,PETROL,170500,2320000,23
Alto,ALTO VXI,800,MANUAL,PETROL,73070,2540000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,75000,1490000,18
Alto,ALTO LXI,650,MANUAL,PETROL,122000,2540000,8
Every,EVERY,660,AUTOMATIC,PETROL,97000,3650000,10
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,82000,3775000,9
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,90000,3775000,8
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,69000,3775000,8
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,86000,3775000,8
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,83000,3775000,8
Celerio,CELERIO VXI,1000,TIPTRONIC,PETROL,108570,3765000,8
Escudo,ESCUDO VITARA G,2000,AUTOMATIC,PETROL,100000,3570000,24
Alto,ALTO VXI,800,MANUAL,PETROL,76180,2540000,11
Every,EVERY,660,AUTOMATIC,PETROL,80200,6675000,6
Alto,ALTO VXI,800,MANUAL,PETROL,63000,2540000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,198000,1625000,11
Every,EVERY,650,AUTOMATIC,PETROL,40000,3850000,12
Every,EVERY,650,AUTOMATIC,PETROL,68000,5490000,7
Alto,ALTO VXI,800,MANUAL,PETROL,69000,2535000,8
Every,EVERY,650,AUTOMATIC,PETROL,69000,4650000,10
Alto,ALTO VXI,800,MANUAL,PETROL,120000,2535000,9
Every,EVERY,650,AUTOMATIC,PETROL,85000,3695000,10
Alto,ALTO VXI,800,MANUAL,PETROL,86000,2530000,10
Maruti,MARUTI 800,800,MANUAL,PETROL,62000,1800000,17
Every,EVERY,650,AUTOMATIC,PETROL,138250,2650000,22
Maruti,MARUTI 800,800,MANUAL,PETROL,85000,1350000,18
Alto,ALTO VXI,800,MANUAL,PETROL,98000,2530000,9
Swift,SWIFT,1500,AUTOMATIC,PETROL,43433,3245000,16
Every,EVERY,660,AUTOMATIC,PETROL,18000,4700000,7
Spacia,SPACIA G GRADE,1000,AUTOMATIC,PETROL,114000,4850000,6
Alto,ALTO VXI,800,MANUAL,PETROL,88000,2525000,8
Alto,ALTO VXI,800,MANUAL,PETROL,35600,2525000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,156800,1950000,21
Alto,ALTO VXI,800,MANUAL,PETROL,96000,2525000,8
Alto,ALTO VXI,800,MANUAL,PETROL,93000,2525000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,65235,1130000,22
Celerio,CELERIO VXI,1000,TIPTRONIC,PETROL,96840,3765000,8
Swift,SWIFT DZIRE,1300,MANUAL,PETROL,165000,3000000,16
Alto,ALTO VXI,800,MANUAL,PETROL,105000,2525000,9
Every,EVERY,650,AUTOMATIC,PETROL,20500,5175000,5
Every,EVERY,660,AUTOMATIC,PETROL,210000,2250000,24
Swift,SWIFT,1300,AUTOMATIC,PETROL,198000,4960000,15
Maruti,MARUTI 800,800,MANUAL,PETROL,50000,1550000,17
Estilo,ESTILO VXI,998,MANUAL,PETROL,123456,3075000,12
Alto,ALTO VXI,800,MANUAL,PETROL,101000,2525000,8
Every,EVERY,650,AUTOMATIC,PETROL,81000,4190000,9
Swift,SWIFT,1500,AUTOMATIC,PETROL,48000,4600000,15
Swift,SWIFT,1300,AUTOMATIC,PETROL,95000,4350000,15
Baleno,BALENO,1300,AUTOMATIC,PETROL,65000,6850000,7
Alto,ALTO VXI,800,MANUAL,PETROL,37461,2525000,9
Every,EVERY,800,AUTOMATIC,PETROL,50000,2450000,21
Maruti,MARUTI 800,800,MANUAL,PETROL,87564,1260000,18
A Star,A STAR LXI,998,AUTOMATIC,PETROL,104000,2830000,12
Every,EVERY,650,AUTOMATIC,PETROL,158000,5685000,4
Wagon R,WAGON R INDIAN,1000,MANUAL,PETROL,165000,2475000,17
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,142000,4250000,15
Swift,SWIFT BITTLE SHIFT,1600,AUTOMATIC,PETROL,111110,4250000,15
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,39300,4135000,15
Swift,SWIFT ZC11,1300,MANUAL,DIESEL,39300,4135000,15
Alto,ALTO VXI,800,MANUAL,PETROL,64000,2525000,9
Liana,LIANA,1500,AUTOMATIC,PETROL,190000,2800000,21
Every,EVERY,650,TIPTRONIC,PETROL,63000,4400000,7
Zen,ZEN,1000,MANUAL,PETROL,15000,2425000,12
Alto,ALTO VXI,800,MANUAL,PETROL,12000,2525000,8
Alto,ALTO LXI,800,MANUAL,PETROL,37461,2525000,9
Alto,ALTO VXI,800,MANUAL,DIESEL,101000,2525000,8
Estilo,ESTILO VXI,800,AUTOMATIC,PETROL,108000,3000000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,83080,2025000,13
Swift,SWIFT BITTLE SHIFT,1300,AUTOMATIC,PETROL,80000,4050000,15
Alto,ALTO JAPAN,600,MANUAL,PETROL,145000,2500000,19
Alto,ALTO VXI,800,MANUAL,PETROL,57514,2515000,8
Swift,SWIFT KEI,1490,AUTOMATIC,PETROL,143000,4000000,15
Spacia,SPACIA G GRADE,1000,AUTOMATIC,PETROL,114000,4850000,6
Alto,ALTO VXI,800,MANUAL,PETROL,83000,2510000,8
Alto,ALTO VXI,800,MANUAL,PETROL,115000,2500000,9
Zen,ZEN,1000,MANUAL,DIESEL,81500,2675000,12
Swift,SWIFT BITTLE SHIFT,650,AUTOMATIC,PETROL,106500,4000000,15
Every,EVERY,650,AUTOMATIC,PETROL,78000,2200000,23
Alto,ALTO VXI,800,MANUAL,PETROL,110000,2500000,8
Swift,SWIFT KEI,1300,AUTOMATIC,PETROL,138000,3995000,15
Every,EVERY,660,AUTOMATIC,PETROL,49000,3950000,11
Alto,ALTO VXI,650,MANUAL,PETROL,160000,2500000,8
Every,EVERY,650,AUTOMATIC,PETROL,180000,5600000,6
Alto,ALTO VXI,796,MANUAL,PETROL,92343,2500000,8
Spacia,SPACIA G GRADE,650,AUTOMATIC,HYBRID,113225,4700000,6
Maruti,MARUTI 800,800,MANUAL,PETROL,65000,1250000,19
Maruti,MARUTI 800,800,MANUAL,PETROL,83000,1335000,18
Alto,ALTO VXI,800,MANUAL,PETROL,124000,2500000,9
Alto,ALTO VXI,990,MANUAL,PETROL,150000,2500000,8
Alto,ALTO VXI,800,MANUAL,PETROL,92700,2500000,8
Alto,ALTO VXI,800,MANUAL,PETROL,60000,2500000,12
Alto,ALTO VXI,796,MANUAL,PETROL,120000,2500000,10
Alto,ALTO K10 LXI,800,MANUAL,PETROL,120000,2025000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,105000,1495000,17
Alto,ALTO LXI,800,MANUAL,PETROL,60000,2500000,8
Every,EVERY,1000,AUTOMATIC,PETROL,28000,4850000,7
Alto,ALTO LXI,800,MANUAL,PETROL,72000,2500000,8
Alto,ALTO LXI,800,MANUAL,PETROL,25000,2500000,17
Every,EVERY,650,AUTOMATIC,PETROL,64000,6550000,7
Alto,ALTO K10 LXI,800,MANUAL,PETROL,89000,2025000,13
Spacia,SPACIA G GRADE,660,AUTOMATIC,PETROL,62000,4700000,6
Alto,ALTO LXI,800,MANUAL,PETROL,119478,2500000,9
Every,EVERY,650,AUTOMATIC,PETROL,150000,2450000,23
Alto,ALTO LXI,800,MANUAL,PETROL,171794,2500000,8
Alto,ALTO LXI,800,MANUAL,PETROL,250000,2500000,8
Alto,ALTO LXI,800,MANUAL,PETROL,85400,2495000,9
Swift,SWIFT,1000,AUTOMATIC,PETROL,54432,3800000,15
Every,EVERY,660,AUTOMATIC,PETROL,98100,4875000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,130000,1365000,17
Swift,SWIFT KEI,650,AUTOMATIC,PETROL,140500,3290000,15
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,64000,3750000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,85500,1325000,17
Alto,ALTO LXI,800,MANUAL,PETROL,116000,2490000,8
Esteem,ESTEEM ,1300,MANUAL,PETROL,87000,1625000,18
Swift,SWIFT ZC11,1300,MANUAL,PETROL,100400,3290000,15
Swift,SWIFT ZC11,1300,MANUAL,PETROL,97102,3190000,15
Spacia,SPACIA G GRADE,660,AUTOMATIC,PETROL,105000,4685000,6
Alto,ALTO K10 LXI,800,MANUAL,PETROL,120000,1995000,13
Estilo,ESTILO VXI,1000,MANUAL,PETROL,53532,2890000,12
Alto,ALTO LXI,800,MANUAL,PETROL,90000,2490000,8
Alto,ALTO LXI,800,MANUAL,PETROL,67000,2490000,8
Alto,ALTO LXI,800,MANUAL,PETROL,97000,2490000,8
Every,EVERY,650,AUTOMATIC,PETROL,90000,3550000,12
Swift,SWIFT DZIRE,1300,MANUAL,DIESEL,97102,3190000,15
Alto,ALTO LXI,800,MANUAL,PETROL,82000,2490000,9
Every,EVERY,650,AUTOMATIC,PETROL,95500,5350000,7
Every,EVERY,690,AUTOMATIC,PETROL,69000,4875000,5
Maruti,MARUTI 800,800,MANUAL,PETROL,70000,1665000,11
Omni,OMNI,796,MANUAL,PETROL,150000,1350000,15
Alto,ALTO VXI,796,MANUAL,PETROL,123456,2490000,10
Maruti,MARUTI 800,800,MANUAL,PETROL,87000,1450000,15
Maruti,MARUTI 800,800,MANUAL,DIESEL,75000,1575000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,85000,1500000,13
Every,EVERY,650,AUTOMATIC,PETROL,165000,3950000,8
Alto,ALTO LXI,800,MANUAL,PETROL,82000,2490000,9
Every,EVERY,650,AUTOMATIC,PETROL,95000,4200000,9
Every,EVERY,650,MANUAL,PETROL,71000,2380000,21
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,84000,3750000,8
Alto,ALTO LXI,800,MANUAL,PETROL,116900,2490000,9
Swift,SWIFT VXI,1300,MANUAL,PETROL,166000,3150000,15
Swift,SWIFT VXI,1300,MANUAL,PETROL,55555,3095000,15
Every,EVERY,650,AUTOMATIC,PETROL,185000,3500000,16
Zen,ZEN,1000,MANUAL,PETROL,100000,1600000,17
Alto,ALTO LXI,800,MANUAL,PETROL,90000,2480000,9
Alto,ALTO LXI,800,MANUAL,PETROL,80000,2480000,8
Celerio,CELERIO VXI,1500,AUTOMATIC,PETROL,68000,3750000,8
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,85000,3725000,8
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,65000,3725000,8
Celerio,CELERIO VXI,998,TIPTRONIC,PETROL,80000,3700000,8
Celerio,CELERIO VXI,1000,MANUAL,PETROL,92000,3700000,8
Alto,ALTO K10 LXI,800,MANUAL,PETROL,119000,1995000,13
Every,EVERY,650,AUTOMATIC,PETROL,198000,5150000,4
Every,EVERY,650,AUTOMATIC,PETROL,280000,4850000,13
Alto,ALTO LXI,800,MANUAL,PETROL,43760,2480000,9
Alto,ALTO K10 LXI,800,MANUAL,PETROL,140000,1985000,13
Hustler,HUSTLER,650,AUTOMATIC,HYBRID,53625,4750000,8
Alto,ALTO K10 LXI,796,MANUAL,PETROL,141250,1985000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,365800,1300000,22
Every,EVERY,1200,AUTOMATIC,PETROL,180000,2250000,24
Alto,ALTO K10 LXI,800,MANUAL,PETROL,127000,1925000,13
Swift,SWIFT,1300,AUTOMATIC,HYBRID,55555,3095000,15
Alto,ALTO LXI,800,MANUAL,PETROL,104000,2480000,9
Every,EVERY,650,AUTOMATIC,PETROL,156800,4780000,9
Gypsy,GYPSY,950,MANUAL,PETROL,185395,1250000,24
Baleno,BALENO ZETA CVT,1500,AUTOMATIC,PETROL,69000,7300000,4
Maruti,MARUTI 800,800,MANUAL,PETROL,80000,1120000,25
Celerio,CELERIO VXI,998,MANUAL,DIESEL,80000,3700000,8
Maruti,MARUTI 800,796,MANUAL,DIESEL,55000,1051500,21
Every,EVERY,1000,AUTOMATIC,PETROL,82000,4000000,10
Alto,ALTO K10 LXI,650,MANUAL,PETROL,120000,1925000,13
Alto,ALTO K10 LXI,800,MANUAL,PETROL,89900,1800000,13
Swift,SWIFT VXI,1300,MANUAL,PETROL,166000,2900000,15
Zen,ZEN,1000,MANUAL,PETROL,23152,1275000,25
Alto,ALTO K10 LXI,1000,MANUAL,PETROL,20000,1725000,13
A Star,A STAR LXI,1000,MANUAL,PETROL,83000,2790000,12
Swift,SWIFT VXI,1300,MANUAL,PETROL,98000,2900000,15
Swift,SWIFT,1300,AUTOMATIC,PETROL,148000,4550000,14
Alto,ALTO K10 LXI,1000,MANUAL,PETROL,20000,1725000,13
Maruti,MARUTI 800,796,MANUAL,DIESEL,60000,1350000,19
Every,EVERY,650,MANUAL,PETROL,15000,1925000,19
Swift,SWIFT KEI,1300,AUTOMATIC,PETROL,128000,4400000,14
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,120000,2925000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,88000,2650000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,43000,2600000,12
A Star,A STAR LXI,1000,MANUAL,PETROL,65000,2790000,12
Swift,SWIFT,1300,AUTOMATIC,PETROL,142000,4375000,14
Every,EVERY,650,AUTOMATIC,PETROL,99800,4485000,7
Maruti,MARUTI 800,750,MANUAL,PETROL,92000,1375000,18
Swift,SWIFT DZIRE,1300,MANUAL,PETROL,142000,4375000,14
Alto,ALTO K10 VXI,1000,AUTOMATIC,PETROL,85000,2600000,12
Swift,SWIFT,1300,AUTOMATIC,PETROL,104000,4250000,14
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,92000,3700000,8
Alto,ALTO K10 LXI,1000,MANUAL,PETROL,150000,2550000,12
Hustler,HUSTLER,650,AUTOMATIC,PETROL,45120,4750000,8
Escudo,ESCUDO VITARA G,2000,AUTOMATIC,PETROL,50000,3875000,22
A Star,A STAR LXI,998,MANUAL,PETROL,120000,2750000,12
Swift,SWIFT ZC11,1300,MANUAL,DIESEL,104000,4250000,14
Every,EVERY,650,AUTOMATIC,PETROL,88000,3950000,9
Every,EVERY,650,AUTOMATIC,PETROL,37286,4975000,4
Alto,ALTO K10 LXI,1000,MANUAL,PETROL,75000,2550000,12
Swift,SWIFT KEI,1300,AUTOMATIC,PETROL,150000,3975000,14
Alto,ALTO K10 VXI,800,MANUAL,PETROL,89000,2450000,12
Every,EVERY,650,AUTOMATIC,PETROL,63000,4100000,9
Every,EVERY,650,AUTOMATIC,PETROL,83000,4500000,8
Alto,ALTO K10 VXI,800,MANUAL,PETROL,67100,2450000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,110000,1950000,11
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,85000,2425000,12
Alto,ALTO LXI,800,MANUAL,PETROL,83000,2475000,8
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,125000,2390000,12
Alto,ALTO LXI,800,MANUAL,PETROL,118000,2475000,9
Alto,ALTO LXI,800,MANUAL,PETROL,80800,2465000,9
Alto,ALTO K10 VXI,800,MANUAL,PETROL,34756,2375000,12
Alto,ALTO K10 VXI,800,MANUAL,PETROL,130000,2375000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,110000,1475000,17
Maruti,MARUTI 800,800,MANUAL,PETROL,64000,1675000,12
Alto,ALTO VXI,650,MANUAL,PETROL,88000,2450000,10
Alto,ALTO LXI,800,MANUAL,PETROL,158000,2450000,11
Every,EVERY,650,AUTOMATIC,PETROL,104000,3700000,10
Maruti,MARUTI 800,800,AUTOMATIC,PETROL,50000,1328000,19
Maruti,MARUTI 800,1161,MANUAL,PETROL,650100,2650000,15
Alto,ALTO K10 VXI,998,MANUAL,PETROL,130000,2375000,12
Maruti,MARUTI 800,650,MANUAL,PETROL,139280,1400000,16
Alto,ALTO K10 VXI,800,MANUAL,PETROL,70000,2350000,12
Alto,ALTO K10 VXI,800,MANUAL,PETROL,80000,2350000,12
Swift,SWIFT,1300,AUTOMATIC,PETROL,129722,3950000,14
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,87500,2350000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,189000,2350000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,92458,2350000,12
Alto,ALTO K10 VXI,998,MANUAL,PETROL,100000,2340000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,57000,1375000,18
A Star,A STAR LXI,1000,MANUAL,PETROL,105000,2595000,12
Every,EVERY,600,AUTOMATIC,PETROL,125000,2340000,21
Swift,SWIFT DZIRE,1300,MANUAL,PETROL,82000,3200000,14
Maruti,MARUTI 800,800,MANUAL,PETROL,94000,1700000,12
Spacia,SPACIA G GRADE,650,AUTOMATIC,PETROL,73000,4625000,6
Alto,ALTO LXI,800,MANUAL,PETROL,81000,2450000,8
Every,EVERY,650,MANUAL,PETROL,200000,2190000,21
Vitara,VITARA,1000,AUTOMATIC,PETROL,75000,9850000,4
Alto,ALTO K10 VXI,998,MANUAL,PETROL,100000,2340000,12
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,85000,3690000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,84000,1675000,11
Alto,ALTO K10 VXI,1000,AUTOMATIC,PETROL,130000,2300000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,97000,2300000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,100000,2300000,12
Spacia,SPACIA G GRADE,650,AUTOMATIC,HYBRID,122000,4590000,6
Swift,SWIFT,1350,AUTOMATIC,PETROL,131000,4850000,13
Escudo,ESCUDO VITARA G,2000,AUTOMATIC,PETROL,160000,3600000,25
Alto,ALTO VXI,800,MANUAL,PETROL,95000,2445000,10
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,159000,2890000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,46545,2290000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,77000,2290000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,82000,1425000,17
Alto,ALTO K10 VXI,800,MANUAL,PETROL,76036,2275000,12
Grand Vitara,GRAND VITARA,2730,AUTOMATIC,PETROL,151000,4650000,22
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,125000,2270000,12
Every,EVERY,650,AUTOMATIC,PETROL,24000,5200000,7
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,106000,2250000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,92000,2230000,12
Alto,ALTO VXI,650,MANUAL,PETROL,25000,2440000,8
Alto,ALTO LXI,800,MANUAL,PETROL,50000,2410000,14
Maruti,MARUTI 800,800,AUTOMATIC,PETROL,82000,1195000,23
Spacia,SPACIA G GRADE,660,AUTOMATIC,PETROL,72000,4500000,6
Alto,ALTO VXI,796,MANUAL,PETROL,110000,2400000,10
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,69000,3690000,9
Every,EVERY,950,MANUAL,PETROL,100000,2300000,24
Estilo,ESTILO VXI,998,MANUAL,PETROL,231235,2890000,12
A Star,A STAR VXI,990,AUTOMATIC,PETROL,75000,3500000,11
Spacia,SPACIA G GRADE,650,AUTOMATIC,PETROL,65000,4490000,6
Every,EVERY,650,AUTOMATIC,PETROL,82000,4500000,15
Every,EVERY,650,AUTOMATIC,PETROL,79000,4875000,6
Maruti,MARUTI 800,800,MANUAL,PETROL,70000,1850000,15
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,127700,2230000,12
Alto,ALTO K10 VXI,1000,AUTOMATIC,PETROL,127700,2230000,12
Estilo,ESTILO VXI,1000,MANUAL,PETROL,44331,2890000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,90000,2190000,12
Every,EVERY,650,AUTOMATIC,PETROL,164000,3190000,16
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,137000,2175000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,95100,2125000,12
Alto,ALTO K10 VXI,700,MANUAL,PETROL,79000,2075000,12
Alto,ALTO K10 VXI,800,MANUAL,PETROL,114000,2070000,12
Alto,ALTO K10 VXI,1000,AUTOMATIC,PETROL,20000,2060000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,119000,2050000,12
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,42000,3690000,8
Zen,ZEN,1000,MANUAL,PETROL,98000,2200000,17
Maruti,MARUTI 800,800,MANUAL,PETROL,85000,1525000,18
Alto,ALTO K10 LXI,800,MANUAL,PETROL,175000,2050000,12
Swift,SWIFT,1300,AUTOMATIC,PETROL,140000,4750000,13
Swift,SWIFT,1240,AUTOMATIC,PETROL,111000,4640000,13
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,71200,3690000,9
Alto,ALTO LXI,796,MANUAL,PETROL,213251,2400000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,32121,2050000,12
Every,EVERY,660,AUTOMATIC,PETROL,180000,1850000,25
Maruti,MARUTI 800,800,MANUAL,PETROL,56000,1645000,12
Zen,ZEN,650,MANUAL,PETROL,50000,1500000,23
Omni,OMNI,800,MANUAL,PETROL,115000,1600000,18
Maruti,MARUTI 800,800,MANUAL,PETROL,125000,1650000,17
Every,EVERY,650,AUTOMATIC,PETROL,158000,4500000,10
Alto,ALTO K10 LXI,800,MANUAL,PETROL,106000,2045000,12
Esteem,ESTEEM ,1300,MANUAL,PETROL,130000,1500000,28
A Star,A STAR VXI,998,AUTOMATIC,PETROL,120000,3475000,11
A Star,A STAR VXI,1000,AUTOMATIC,PETROL,67000,3450000,11
Every,EVERY,650,MANUAL,PETROL,125000,3290000,16
Omni,OMNI,800,MANUAL,PETROL,158000,1950000,21
Alto,ALTO K10 LXI,800,MANUAL,PETROL,132400,2035000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,76000,2000000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,120000,1370000,18
Alto,ALTO K10 LXI,800,MANUAL,PETROL,135000,1985000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,87000,1555000,17
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,95000,3690000,8
Alto,ALTO LXI,780,MANUAL,PETROL,120000,2400000,15
Every,EVERY,650,MANUAL,PETROL,188000,1890000,24
Celerio,CELERIO VXI,1000,AUTOMATIC,DIESEL,95000,3690000,8
Celerio,CELERIO VXI,1000,MANUAL,PETROL,69000,3690000,9
Every,EVERY,650,AUTOMATIC,PETROL,58000,4175000,8
Every,EVERY,650,AUTOMATIC,PETROL,88350,3950000,10
Maruti,MARUTI 800,800,MANUAL,PETROL,73000,1700000,12
Swift,SWIFT KEI,1300,AUTOMATIC,PETROL,149000,4550000,13
Alto,ALTO K10 LXI,800,MANUAL,PETROL,84000,1985000,12
Swift,SWIFT ZC11,1300,MANUAL,PETROL,149000,4550000,13
Swift,SWIFT ZC11,1300,MANUAL,PETROL,120000,4500000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,80000,1275000,19
Baleno,BALENO ,1197,MANUAL,DIESEL,123456,1900000,21
Spacia,SPACIA G GRADE,660,AUTOMATIC,HYBRID,71000,4450000,6
Wagon R,WAGON R INDIAN,1000,MANUAL,PETROL,100000,2375000,17
Swift,SWIFT,1197,AUTOMATIC,PETROL,126000,4500000,13
Alto,ALTO LXI,796,MANUAL,PETROL,20000,2380000,10
Alto,ALTO K10 LXI,800,MANUAL,PETROL,158000,1945000,12
Every,EVERY,650,MANUAL,PETROL,124000,4300000,15
Swift,SWIFT ZC11,1197,MANUAL,PETROL,126000,4500000,13
Swift,SWIFT,1240,AUTOMATIC,PETROL,108000,4450000,13
Alto,ALTO K10 LXI,800,MANUAL,PETROL,120000,1945000,12
Wagon R,WAGON R INDIAN,1060,MANUAL,PETROL,164000,2350000,17
Every,EVERY,650,MANUAL,PETROL,51000,3250000,12
Spacia,SPACIA,650,AUTOMATIC,PETROL,44331,4400000,6
Estilo,ESTILO VXI,1000,MANUAL,PETROL,65000,2890000,12
Alto,ALTO LXI,800,MANUAL,PETROL,20000,2380000,10
Every,EVERY,650,MANUAL,PETROL,50000,2240000,23
Esteem,ESTEEM ,1200,MANUAL,PETROL,70000,1500000,23
Maruti,MARUTI 800,800,MANUAL,PETROL,32000,1687000,17
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,72000,3675000,8
Alto,ALTO K10 LXI,800,MANUAL,PETROL,145000,1875000,12
Escudo,ESCUDO VITARA G,2730,AUTOMATIC,PETROL,208800,5200000,19
Spacia,SPACIA,650,AUTOMATIC,HYBRID,73600,4375000,6
Every,EVERY,660,AUTOMATIC,PETROL,67000,4175000,8
Estilo,ESTILO VXI,1000,MANUAL,PETROL,98000,2890000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,56000,1675000,12
Every,EVERY,650,AUTOMATIC,PETROL,109489,5000000,7
Every,EVERY,650,TIPTRONIC,PETROL,92000,4800000,6
Every,EVERY,650,MANUAL,PETROL,125000,4330000,10
Gypsy,GYPSY,2400,MANUAL,DIESEL,200000,1525000,24
Every,EVERY,650,AUTOMATIC,PETROL,73000,4420000,8
Hustler,HUSTLER,650,AUTOMATIC,HYBRID,61000,4650000,7
Esteem,ESTEEM ,1300,MANUAL,PETROL,220000,1125000,21
Alto,ALTO LXI,650,MANUAL,PETROL,67000,2375000,9
Alto,ALTO LXI,796,MANUAL,PETROL,80000,2350000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,74384,1520000,12
Every,EVERY,650,MANUAL,PETROL,125000,2300000,22
Every,EVERY,1000,AUTOMATIC,PETROL,34569,4200000,8
A Star,A STAR VXI,1000,AUTOMATIC,PETROL,65000,3390000,11
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,120000,2595000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,77000,1485000,17
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,170000,2475000,11
Alto,ALTO K10 VXI,800,MANUAL,PETROL,158000,2450000,11
Every,EVERY,650,AUTOMATIC,PETROL,90000,4075000,9
Swift,SWIFT KEI,1300,AUTOMATIC,PETROL,97000,4160000,13
Every,EVERY,1000,AUTOMATIC,PETROL,34580,4200000,7
Swift,SWIFT,1200,AUTOMATIC,PETROL,350000,3800000,13
Swift,SWIFT ZC11,1200,MANUAL,PETROL,100000,3500000,13
